id,taxonName
Q286173,Hemispingus trifasciatus
Q1264981,Frederickena viridis
Q1268140,Lepidocolaptes falcinellus
Q1585874,Actinodura morrisoniana
Q2224525,Trochocercus cyanomelas
Q18551949,Lepidocolaptes duidae
Q602113,Florisuga fusca
Q1254087,Formicivora littoralis
Q1263232,Thripadectes melanorhynchus
Q1268264,Pteroptochos tarnii
Q1270973,Formicivora erythronotos
Q2668197,Actinodura egertoni
Q28919214,Formicivora acutirostris
Q27075475,Urosphena neumanni
Q63877,Lepidocolaptes souleyetii
Q585726,Uragus sibiricus
Q856531,Dicrurus paradiseus
Q944432,Dicrurus balicassius
Q1094958,Platyspiza crassirostris
Q1263434,Sylviorthorhynchus desmurii
Q2223781,Pseudobias wardi
Q2609351,Spiloptila clamans
Q1188364,Phainopepla nitens
Q529238,Xenoligea montana
Q927834,Rhodospingus cruentus
Q931663,Stephanophorus diadematus
Q946491,Thamnistes anabatinus
Q1587719,Rimator malacoptilus
Q2614094,Pezopetes capitalis
Q738345,Philetairus socius
Q742259,Dicrurus adsimilis
Q74084,Dicrurus hottentottus
Q1002070,Dicrurus bracteatus
Q849989,Polyonymus caroli
Q959141,Phleocryptes melanops
Q960816,Tephrozosterops stalkeri
Q1084104,Roraimia adusta
Q1586112,Sarcops calvus
Q527750,Xanthocephalus xanthocephalus
Q899810,Pucrasia macrolopha
Q948979,Dicrurus caerulescens
Q1049598,Struthidea cinerea
Q1299851,Pyrrhoplectes epauletta
Q1589166,Pseudhirundo griseopyga
Q1589845,Trichothraupis melanops
Q2600551,Poliolais lopezi
Q427204,Dicrurus ludwigii
Q578155,Xenornis setifrons
Q776555,Pooecetes gramineus
Q854849,Rhinocrypta lanceolata
Q855281,Dicrurus forficatus
Q908280,Psilorhamphus guttatus
Q1067539,Sipodotus wallacii
Q28829841,Pholia sharpii
Q40660367,Turdinus marmoratus
Q528537,Urothraupis stolzmanni
Q606498,Dicrurus aeneus
Q760439,Dicrurus andamanensis
Q1027765,Rowettia goughensis
Q1038207,Sclateria naevia
Q1042599,Pyrrhocoma ruficeps
Q1316954,Psittirostra psittacea
Q1587434,Thamnornis chloropetoides
Q3726967,Phyllolais pulchella
Q283608,Dicrurus leucophaeus
Q781363,Rhopornis ardesiacus
Q1193086,Salpornis spilonota
Q1303878,Rhopocichla atriceps
Q46435,Dicrurus macrocercus
Q31874597,Sittasomus griseus
Q843815,Premnornis guttuliger
Q874879,Sittasomus griseicapillus
Q1590443,Speculipastor bicolor
Q15707860,Salpornis salvadori
Q105070607,Rhynchospiza dabbenei
Q31874524,Tangara aurulenta
Q31874468,Tangara fulvicervix
Q31874526,Tangara flava
Q117253574,Saucerottia hoffmanni
Q117253606,Saucerottia saucerottei
Q58295209,Saltatricula atricollis
Q31874297,Tangara lunigera
Q116620416,Saucerottia cupreicauda
Q202469,Tetraophasis obscurus
Q672364,Speirops leucophoeus
Q767354,Pauxi pauxi
Q1308775,Monarcha melanopsis
Q1923793,Speirops melanocephalus
Q1078565,Pauxi unicornis
Q1259380,Polytmus theresiae
Q1273378,Mellisuga minima
Q3181363,Monarcha castaneiventris
Q18088249,Epinecrophylla amazonica
Q18560074,Lepidocolaptes fuscicapillus
Q515275,Polytmus guainumbi
Q887523,Monarcha boanensis
Q1263668,Percnostola rufifrons
Q1263829,Epinecrophylla gutturalis
Q1268880,Epinecrophylla ornata
Q1271337,Epinecrophylla spodionota
Q3181493,Monarcha frater
Q213036,Mellisuga helenae
Q18560086,Lepidocolaptes fatimalimae
Q19827850,Lepidocolaptes layardi
Q739489,Phlegopsis borbae
Q1189971,Topaza pyra
Q1274153,Epinecrophylla fulviventris
Q2225966,Spreo fischeri
Q913101,Monarcha takatsukasae
Q1065114,Polytmus milleri
Q1074470,Topaza pella
Q1588786,Spreo albicapillus
Q3181328,Monarcha rubiensis
Q3181372,Monarcha erythrostictus
Q903893,Phlegopsis nigromaculata
Q1261956,Epinecrophylla erythrura
Q1271749,Percnostola lophotes
Q3181378,Monarcha cinerascens
Q3181476,Monarcha richardsii
Q62123793,Actinodura cyanouroptera
Q19905021,Epinecrophylla dentei
Q1261035,Percnostola arenarum
Q1266563,Epinecrophylla leucophthalma
Q1269868,Phlegopsis erythroptera
Q3181472,Monarcha godeffroyi
Q62127202,Actinodura strigula
Q18088268,Epinecrophylla pyrrhonota
Q27075842,Crithagra tristriata
Q27075844,Crithagra burtoni
Q27075848,Crithagra leucoptera
Q27075809,Crithagra atrogularis
Q27075824,Crithagra dorsostriata
Q27075797,Crithagra citrinelloides
Q27075802,Crithagra capistrata
Q27075800,Crithagra frontalis
Q27075818,Crithagra xantholaema
Q31874650,Chloropsis lazulina
Q27075804,Crithagra koliensis
Q27075814,Crithagra rothschildi
Q27075820,Crithagra citrinipectus
Q27075830,Crithagra totta
Q27075840,Crithagra gularis
Q27632914,Chloropsis cochinchinensis
Q27075806,Crithagra scotops
Q27075812,Crithagra reichenowi
Q27075828,Crithagra menachensis
Q27075834,Crithagra donaldsoni
Q27075835,Crithagra buchanani
Q27075837,Crithagra flaviventris
Q27075845,Crithagra striolata
Q27075822,Crithagra mozambica
Q27075841,Crithagra mennelli
Q27075838,Crithagra sulphurata
Q27075807,Crithagra leucopygia
Q27075843,Crithagra albogularis
Q27075811,Crithagra xanthopygia
Q27075832,Crithagra symonsi
Q27075839,Crithagra reichardi
Q385891,Catreus wallichii
Q839775,Chloropsis palawanensis
Q1304879,Tylas eduardi
Q1591792,Dicrurus aldabranus
Q60748670,Dicrurus sharpei
Q1305011,Randia pseudozosterops
Q2535971,Enodes erythrophris
Q2667911,Megalurulus mariei
Q3479810,Crithagra hyposticta
Q1591347,Cincloramphus timoriensis
Q760674,Philesturnus carunculatus
Q795519,Chloropsis sonnerati
Q10638791,Dicrurus modestus
Q1099397,Volatinia jacarina
Q1587639,Dicrurus montanus
Q2668060,Phyllanthus atripennis
Q3315749,Dicrurus densus
Q15894259,Philesturnus rufusater
Q776547,Chloropsis hardwickii
Q199963,Chloropsis aurifrons
Q1301134,Coryphaspiza melanotis
Q1585929,Dicrurus annectens
Q2225404,Cincloramphus cruralis
Q2852128,Urolais epichlorus
Q3728542,Megalurus macrurus
Q430467,Chloropsis cochinchinensis
Q27075515,Laticilla burnesii
Q833453,Lerwa lerwa
Q1006473,Chloropsis flavipennis
Q2667893,Megalurulus rubiginosus
Q2667893,Cincloramphus rubiginosus
Q767088,Pityriasis gymnocephala
Q1587632,Dicrurus waldenii
Q1591781,Dicrurus sumatranus
Q1039940,Lochmias nematura
Q1042568,Xenospingus concolor
Q1067556,Wetmorethraupis sterrhopteron
Q1301813,Dicrurus atripennis
Q1591354,Cincloramphus mathewsi
Q1591347,Megalurus timoriensis
Q1923351,Chloropsis media
Q2210060,Dicrurus megarhynchus
Q27075793,Crithagra rufobrunnea
Q901952,Chloropsis venusta
Q1123850,Chloropsis cyanopogon
Q1257798,Chloropsis kinabaluensis
Q1590038,Dicrurus remifer
Q1864347,Urorhipis rufifrons
Q12256224,Dicrurus lophorinus
Q3785540,Chloropsis jerdoni
Q61046238,Dicrurus divaricatus
Q40427896,Dicrurus sp.
Q110257291,Gypsophila crispifrons
Q110257287,Gypsophila crassa
Q25015846,Cassiculus melanicterus
Q28846221,Pachysylvia hypoxantha
Q28871463,Erythrogenys erythrocnemis
Q1638429,Sporagra yarrellii
Q110257288,Gypsophila brevicaudata
Q28843319,Pseudospingus xanthophthalmus
Q28870002,Geospizopsis plebejus
Q28871684,Erythrogenys hypoleucos
Q28871817,Microspingus alticola
Q27076019,Ptiloxena atroviolacea
Q28530526,Chrysomitris siemiradzkii
Q28823771,Cercomacroides laeta
Q28843119,Sphenopsis frontalis
Q28845665,Pachysylvia aurantiifrons
Q28846216,Pachysylvia decurtata
Q28846233,Tunchiornis ochraceiceps
Q28856991,Poodytes gramineus
Q28871575,Erythrogenys erythrogenys
Q28823826,Cercomacroides nigrescens
Q28831520,Celebesica abbotti
Q28843191,Sphenopsis melanotis
Q28846235,Pachysylvia semibrunnea
Q31874389,Mixornis prillwitzi
Q31874481,Tunchiornis luteifrons
Q28843296,Microspingus trifasciatus
Q28871837,Poospizopsis hypocondria
Q28823868,Cercomacroides parkeri
Q28823869,Cercomacroides serva
Q28828039,Cercomacroides tyrannina
Q28846228,Pachysylvia muscicapina
Q27076021,Anumara forbesi
Q28856640,Mixornis gularis
Q28856942,Poodytes albolimbatus
Q28871807,Erythrogenys swinhoei
Q28871820,Microspingus cabanisi
Q28871876,Microspingus lateralis
Q25245251,Poodytes punctatus
Q26935238,Poodytes carteri
Q28819554,Poodytes rufescens
Q28870009,Geospizopsis unicolor
Q28871835,Microspingus erythrophrys
Q28919231,Mazaria propinqua
Q541492,Gallirallus wakensis
Q846949,Hemignathus obscurus
Q863271,Hemignathus kauaiensis
Q1273720,Lewinia pectoralis
Q1002648,Mycerobas melanozanthos
Q1085277,Mycerobas affinis
Q1301047,Hemignathus sagittirostris
Q1304661,Hemignathus virens
Q2673459,Paradigalla carunculata
Q1052029,Eophona personata
Q630665,Canirallus kioloides
Q22106257,Aptornis otidiformis
Q1004819,Hemignathus lucidus
Q27075770,Hemignathus wilsoni
Q1430771,Lewinia mirifica
Q5493217,Hemignathus ellisianus
Q775633,Mycerobas icterioides
Q848192,Mycerobas carnipes
Q1310744,Hemignathus flavus
Q27075768,Hemignathus hanapepe
Q367459,Gallirallus striatus
Q27075769,Hemignathus affinis
Q1930635,Hemignathus munroi
Q594049,Eophona migratoria
Q758663,Lewinia muelleri
Q1268969,Canirallus oculeus
Q1590689,Paradigalla brevicauda
Q28114109,Lewinia striata
Q1590528,Mitrospingus cassinii
Q2927922,Baeopogon indicator
Q2743822,Mirafra cantillans
Q3231569,Mirafra apiata
Q1442970,Fulvetta ruficapilla
Q2734306,Mirafra erythroptera
Q2832194,Fulvetta formosana
Q10794078,Mirafra fasciolata
Q1443209,Fulvetta vinipectus
Q3728084,Mirafra sabota
Q1301340,Fulvetta ludlowi
Q1443109,Fulvetta cinereiceps
Q3232978,Mirafra poecilosterna
Q2667898,Fulvetta manipurensis
Q3233002,Mirafra africanoides
Q2832187,Fulvetta danisi
Q3233038,Mirafra hypermetra
Q28922092,Argya squamiceps
Q28921354,Argya altirostris
Q28922041,Argya caudata
Q28863796,Sipia laemosticta
Q28864038,Sipia nigricauda
Q28922063,Argya rubiginosa
Q28922148,Argya subrufa
Q28922176,Argya fulva
Q1042590,Piezorina cinerea
Q47489639,Argya huttoni
Q27075343,Ptiliogonys cinereus
Q27907725,Melloria quoyi
Q62098341,Argya longirostris
Q62108989,Argya gularis
Q54819471,Sphenopsis ochracea
Q54819522,Microspingus pectoralis
Q54819520,Microspingus torquatus
Q28861953,Sipia berlepschi
Q28922042,Argya earlei
Q28922055,Argya malcolmi
Q27907741,Pseudosaltator rufiventris
Q28922039,Argya aylmeri
Q27075344,Ptiliogonys caudatus
Q62098144,Argya affinis
Q55112198,Mixornis flavicollis
Q28864075,Sipia palliata
Q62098182,Argya striata
Q62098309,Argya rufescens
Q62113044,Argya cinereifrons
Q54819516,Sphenopsis piurae
Q261612,Podargus ocellatus
Q788512,Podargus strigoides
Q853478,Philepitta castanea
Q942223,Philepitta schlegeli
Q1190032,Podargus papuensis
Q190520,Grus leucogeranus
Q956469,Carduelis magellanicus
Q1302928,Carduelis xanthogastra
Q1303299,Carduelis spinescens
Q232906,Grus japonensis
Q261445,Grus nigricollis
Q503804,Grus canadensis
Q173316,Carduelis sinica
Q206550,Carduelis citrinella
Q457477,Grus americana
Q756674,Anthropoides paradiseus
Q1142542,Carduelis cucullata
Q1299974,Carduelis corsicana
Q15707914,Carduelis aurelioi
Q333166,Grus antigone
Q23759614,Grus virgo
Q606679,Carduelis caniceps
Q809612,Carduelis barbata
Q955215,Carduelis lawrencei
Q1583663,Carduelis atrata
Q477206,Carduelis tristis
Q926178,Grus rubicunda
Q1141135,Bugeranus carunculatus
Q1702151,Carduelis uropygialis
Q1752981,Carduelis notata
Q494635,Grus vipio
Q1083133,Carduelis yemenensis
Q1302955,Carduelis atriceps
Q27074661,Grus carunculata
Q1303281,Carduelis dominicensis
Q1619019,Carduelis spinoides
Q25665001,Carduelis yarrellii
Q4764,Grus grus
Q26191,Carduelis chloris
Q26034,Carduelis cannabina
Q25418,Carduelis carduelis
Q494983,Grus monacha
Q1303117,Carduelis siemiradzkii
Q250651,Hylopezus perspicillatus
Q631001,Hylopezus berlepschi
Q631008,Hylopezus dives
Q634402,Hylopezus auricularis
Q898979,Aegotheles insignis
Q899345,Alaemon alaudipes
Q900715,Rhodospiza obsoleta
Q920687,Hylopezus macularius
Q627142,Hylopezus ochroleucus
Q781928,Aegotheles cristatus
Q1262103,Aegotheles albertisi
Q223290,Aegotheles savesi
Q559977,Rhodopechys sanguineus
Q4689743,Rhodopechys alienus
Q17560884,Hylopezus paraensis
Q630641,Hylopezus fulviventris
Q1262906,Aegotheles wallacii
Q3586202,Aegotheles affinis
Q10770231,Hylopezus whittakeri
Q625484,Hylopezus nattereri
Q1264739,Aegotheles bennettii
Q1265785,Aegotheles crinifrons
Q330318,Phylloscopus inornatus
Q917017,Gallirallus philippensis
Q1018461,Gallirallus sharpei
Q2667820,Phylloscopus armandii
Q2869566,Phylloscopus coronatus
Q3315809,Phylloscopus cantator
Q185784,Phylloscopus collybita
Q608313,Phylloscopus humei
Q73860,Seicercus grammiceps
Q368505,Phylloscopus fuscatus
Q578785,Phylloscopus ricketti
Q687294,Gallirallus sylvestris
Q12265904,Phylloscopus nigrorum
Q2670938,Phylloscopus calciatilis
Q3318489,Phylloscopus presbytes
Q3727652,Phylloscopus yunnanensis
Q756714,Gallirallus australis
Q1069867,Gallirallus okinawae
Q608804,Phylloscopus canariensis
Q2133460,Phylloscopus olivaceus
Q2388531,Phylloscopus tristis
Q3315824,Phylloscopus tytleri
Q3726316,Phylloscopus magnirostris
Q3726323,Phylloscopus affinis
Q3727716,Phylloscopus sarasinorum
Q73922,Phylloscopus trivirgatus
Q809446,Phylloscopus schwarzi
Q809587,Gallirallus insignis
Q1590370,Phylloscopus ijimae
Q12265905,Phylloscopus examinandus
Q1923250,Phylloscopus claudiae
Q1037940,Phylloscopus burkii
Q3318101,Phylloscopus poliocephalus
Q3726307,Phylloscopus maculipennis
Q7821055,Gallirallus hypoleucus
Q21271718,Gallirallus conditicius
Q720497,Phylloscopus borealis
Q1589105,Phylloscopus tenellipes
Q12265907,Phylloscopus xanthodryas
Q1923027,Phylloscopus chloronotus
Q2668165,Phylloscopus reguloides
Q2672900,Phylloscopus nitidus
Q3049745,Phylloscopus umbrovirens
Q3049757,Phylloscopus laetus
Q3234832,Phylloscopus subaffinis
Q3726260,Phylloscopus ruficapilla
Q3726998,Phylloscopus ogilviegranti
Q3727676,Phylloscopus pulcher
Q10912038,Phylloscopus plumbeitarsus
Q805062,Phylloscopus orientalis
Q976787,Phylloscopus ibericus
Q1066511,Gallirallus lafresnayanus
Q1260982,Gallirallus torquatus
Q2669182,Phylloscopus borealoides
Q3239209,Phylloscopus griseolus
Q3729103,Phylloscopus sindianus
Q73860,Phylloscopus grammiceps
Q1037940,Seicercus burkii
Q1037573,Phylloscopus xanthoschistos
Q2225501,Phylloscopus subviridis
Q2667829,Phylloscopus fuligiventer
Q3727706,Phylloscopus occipitalis
Q1923022,Phylloscopus tephrocephalus
Q27239,Phylloscopus trochilus
Q460229,Phylloscopus trochiloides
Q752489,Phylloscopus bonelli
Q752513,Phylloscopus proregulus
Q924911,Gallirallus owstoni
Q958901,Gallirallus pacificus
Q1586847,Phylloscopus neglectus
Q1923022,Seicercus tephrocephalus
Q28831535,Cyanograucalus azureus
Q28859757,Siva cyanouroptera
Q28778418,Arundinax aedon
Q1304533,Loxia megaplaga
Q331190,Loxia leucoptera
Q305351,Calyptomena viridis
Q2522924,Melanocorypha mongolica
Q2667846,Eremopterix signatus
Q605631,Calyptomena hosii
Q1137284,Alauda leucoptera
Q1300427,Pinicola subhimachala
Q1590674,Eremopterix griseus
Q3233116,Eremopterix leucotis
Q645055,Loxia pytyopsittacus
Q214571,Pinicola enucleator
Q774291,Eremopterix verticalis
Q819885,Melanocorypha bimaculata
Q1303382,Hemixos castanonotus
Q1591153,Melanocorypha maxima
Q318893,Melanocorypha yeltoniensis
Q7567480,Loxia sinesciuris
Q470853,Melanocorypha calandra
Q1584282,Eremopterix nigriceps
Q2235441,Hemixos flavala
Q27075402,Eremopterix hova
Q654553,Alauda japonica
Q890903,Alauda razae
Q2667841,Eremopterix leucopareia
Q16194276,Hemixos cinereus
Q26017,Crex crex
Q3235826,Eremopterix australis
Q26552,Loxia curvirostra
Q525871,Alauda gulgula
Q591261,Calyptomena whiteheadi
Q1143180,Loxia scotica
Q25961,Alauda arvensis
Q28841881,Oneillornis salvini
Q28869840,Corydospiza alaudina
Q28869881,Ephippiospingus dorsalis
Q28840860,Grammatoptila striata
Q28846363,Kurochkinegramma hypogrammicum
Q28863674,Myrmelastes hyperythrus
Q28843600,Leioptila annectens
Q849188,Phedina brazzae
Q28862289,Poliocrania exsul
Q849188,Phedinopsis brazzae
Q28834841,Malindangia mcgregori
Q28837716,Laniellus albonotatus
Q1584677,Helopsaltes fasciolatus
Q1345750,Locustella certhiola
Q1584677,Locustella fasciolata
Q28886440,Myrmelastes leucostigma
Q28884891,Myrmelastes humaythae
Q28881582,Neophedina cincta
Q28916723,Cyanoderma ambiguum
Q28917029,Cyanoderma rufifrons
Q28920859,Sporathraupis cyanocephala
Q28920968,Phonipara canora
Q28916938,Cyanoderma ruficeps
Q1345750,Helopsaltes certhiola
Q28916805,Cyanoderma melanothorax
Q55112218,Cyanoderma chrysaeum
Q55112219,Cyanoderma pyrrhops
Q264390,Acanthiza pusilla
Q3232961,Calandrella blanfordi
Q927380,Acanthiza nana
Q1300214,Acanthiza chrysorrhoa
Q1301064,Acanthiza reguloides
Q1302341,Acanthiza iredalei
Q966703,Calandrella acutirostris
Q1300729,Acanthiza uropygialis
Q1302319,Acanthiza robustirostris
Q1591642,Calandrella cinerea
Q1302723,Loxops caeruleirostris
Q1301469,Acanthiza lineata
Q1318200,Acanthiza inornata
Q12256089,Daphoenositta papuensis
Q27075774,Loxops wolstenholmei
Q555425,Loxops coccineus
Q1589525,Daphoenositta chrysoptera
Q27075277,Acanthiza cinerea
Q27075772,Loxops mana
Q481672,Acanthiza ewingii
Q1300710,Acanthiza murina
Q1301452,Acanthiza apicalis
Q1392838,Calandrella cheleensis
Q3231549,Calandrella somalica
Q24843,Calandrella brachydactyla
Q1413196,Loxops ochraceus
Q2223742,Daphoenositta miranda
Q27907729,Calandrella dukhunensis
Q191683,Anthropoides virgo
Q386041,Parotia berlepschi
Q841844,Rhipidura albolimbata
Q998240,Hypsipetes leucocephalus
Q1304548,Hypsipetes everetti
Q1307462,Rhipidura dryas
Q1923003,Rhipidura semirubra
Q1923245,Rhipidura verreauxi
Q1262929,Myrmothera simplex
Q1303412,Hypsipetes borbonicus
Q1309987,Hypsipetes olivaceus
Q1588700,Phyllastrephus lorenzi
Q2235459,Phyllastrephus albigularis
Q73937,Rhipidura euryura
Q10770478,Hypsipetes guimarasensis
Q642235,Rhipidura leucophrys
Q746657,Rhipidura personata
Q1304779,Hypsipetes siquijorensis
Q1589185,Phyllastrephus flavostriatus
Q1922951,Rhipidura rufidorsa
Q2927894,Phyllastrephus cabanisi
Q913047,Rhipidura fuliginosa
Q376590,Rhipidura drownei
Q10770480,Hypsipetes mindorensis
Q1050843,Hypsipetes crassirostris
Q1082344,Parotia carolae
Q1585280,Parotia lawesii
Q1589202,Phyllastrephus debilis
Q2927889,Phyllastrephus strepitans
Q73947,Rhipidura phoenicura
Q369542,Rhipidura aureola
Q909198,Phyllastrephus terrestris
Q2927931,Phyllastrephus fulviventris
Q10770477,Hypsipetes amaurotis
Q15707875,Hypsipetes ganeesa
Q2495357,Parotia wahnesi
Q1303421,Hypsipetes thompsoni
Q1303993,Hypsipetes philippinus
Q1923009,Rhipidura kubaryi
Q2667772,Phyllastrephus fischeri
Q2927909,Phyllastrephus placidus
Q181317,Rhipidura superciliaris
Q263407,Rhipidura opistherythra
Q1080361,Parotia sefilata
Q839001,Hypsipetes madagascariensis
Q21169817,Hypsipetes castanonotus
Q682128,Rhipidura nigrocinnamomea
Q746663,Rhipidura nebulosa
Q941590,Rhipidura rufifrons
Q968889,Rhipidura atra
Q1259078,Myrmothera campanisona
Q1307498,Rhipidura matthiae
Q1591229,Rhipidura albicollis
Q2927902,Phyllastrephus hypochloris
Q27075438,Hypsipetes rufigularis
Q83009169,Hypsipetes longirostris
Q378449,Fulica alai
Q767062,Thapsinillas affinis
Q1030043,Leucosticte brandti
Q1260975,Fulica caribaea
Q1265803,Fulica rufifrons
Q2224538,Cyphorhinus phaeocephalus
Q3315039,Paradoxornis zappeyi
Q3319212,Paradoxornis brunneus
Q371927,Alophoixus pallidus
Q659173,Alophoixus phaeocephalus
Q1060470,Neodrepanis hypoxantha
Q1308878,Iole propinqua
Q1586651,Spizocorys personata
Q3314311,Paradoxornis gularis
Q3726378,Paradoxornis flavirostris
Q258783,Alophoixus finschii
Q285922,Alophoixus flaveolus
Q785664,Fulica gigantea
Q1313705,Alophoixus ochraceus
Q1586566,Spizocorys conirostris
Q1588960,Paradoxornis guttaticollis
Q3315446,Paradoxornis davidianus
Q27075419,Spizocorys starki
Q708875,Paradoxornis verreauxi
Q1589253,Paradoxornis heudei
Q1314715,Paradoxornis paradoxus
Q1589589,Paradoxornis unicolor
Q110257526,Paradoxornis ruficeps
Q470016,Fulica americana
Q795629,Alophoixus bres
Q942199,Neodrepanis coruscans
Q1267239,Fulica armillata
Q1268737,Fulica leucoptera
Q1305251,Leucosticte atrata
Q3179511,Chrysomma altirostre
Q3316524,Paradoxornis fulvifrons
Q1301871,Iole olivacea
Q1586590,Spizocorys fringillaris
Q2747209,Chrysomma sinense
Q3314707,Cyphorhinus thoracicus
Q27075421,Spizocorys fremantlii
Q110257527,Paradoxornis aemodium
Q748033,Fulica cristata
Q934466,Leucosticte sillemi
Q1262940,Fulica ardesiaca
Q1304007,Leucosticte tephrocotis
Q1586752,Chrysomma poecilotis
Q3314633,Paradoxornis nipalensis
Q3315097,Paradoxornis bakeri
Q25376,Fulica atra
Q28845708,Iole charlottae
Q63898,Cyphorhinus arada
Q739209,Leucosticte arctoa
Q739777,Leucosticte nemoricola
Q922531,Fulica newtonii
Q939678,Leucosticte australis
Q1261963,Fulica cornuta
Q1304049,Iole palawanensis
Q2667859,Spizocorys sclateri
Q62267365,Iole crypta
Q55112168,Iole viridescens
Q779050,Mirafra assamica
Q1586026,Mirafra cheniana
Q185099,Rallus aquaticus
Q1083050,Mirafra javanica
Q1265381,Rallus elegans
Q1271783,Rallus longirostris
Q7297051,Ptilonorhynchus violaceus × Sericulus chrysocephalus
Q607579,Mirafra hova
Q747837,Rallus limicola
Q934343,Rallus madagascariensis
Q1060851,Mirafra africana
Q27075477,Phylloscopus sibilatrix
Q833448,Rallus semiplumbeus
Q27075479,Phylloscopus maforensis
Q18355759,Rallus tenuirostris
Q31874698,Phylloscopus misoriensis
Q944569,Mirafra somalica
